station_id,station_latitude,station_longitude,"(34.6951242, 135.1978525)","(35.6580681, 139.7515992)","(33.5892157, 130.3928134)","(35.6465721, 139.6532473)","(34.7053617, 135.5100252)","(35.6617773, 139.7040506)","(35.6995657, 139.6364379)","(34.3862445, 132.4550176)","(35.6721142, 139.7708253)","(35.6938401, 139.7035494)","(35.6414629, 139.6981712)","(34.7594526, 135.51686)","(35.7140142, 139.4078431)","(33.5913576, 130.4148783)","(34.7108955, 137.7259397)","(43.0554601, 141.3409556)","(35.6749184, 139.736775)","(35.6706505, 139.7718614)","(34.7569503, 134.8411775)","(35.6940027, 139.7535951)","(34.6812614, 135.5098009)","(35.602201, 139.6976891)","(34.7375965, 135.3415643)","(35.629564, 139.6849922)","(43.7706355, 142.364819)","(35.7756644, 139.8044788)","(34.6762311, 135.4860587)","(33.3192865, 130.5083735)","(38.2690761, 140.8704029)","(35.546631, 139.4386186)","(35.7177841, 139.56626)","(35.7356234, 139.6516577)","(33.8808817, 130.8734191)","(35.7261178, 139.7166049)","(35.6092261, 139.7301861)","(34.7012792, 135.5280905)","(35.7379419, 139.7310979)","(35.662665, 139.6682677)","(43.0908503, 141.3408314)","(33.5902074, 130.3976602)","(33.5808273, 130.3507639)","(43.0364075, 141.4747892)","(44.0206319, 144.2733983)","(34.7202277, 135.265455)","(35.6427447, 139.6413873)","(43.0744699, 141.3008887)","(35.6728535, 139.8174097)","(35.7511648, 139.7092437)","(33.5756863, 130.3699764)","(35.0955842, 138.8634925)","(34.638969, 135.5184958)","(33.5819411, 130.3484363)","(35.6092076, 139.6693609)","(35.712607, 139.7799956)","(33.5573203, 130.195555)","(35.704686, 139.5754071)","(42.9941431, 143.1979595)","(35.7528042, 139.7334805)","(34.6923371, 135.4722289)","(33.5615691, 130.4264283)","(35.6994733, 139.5029916)","(34.4858993, 133.3623127)","(35.7262319, 139.7232404)","(35.6921398, 139.6854735)","(35.7080677, 139.752167)","(34.5732536, 135.4831008)","(35.6021252, 139.6719581)","(33.8810679, 130.881838)","(35.7248234, 139.7159634)","(33.5869938, 130.3948938)","(35.7043442, 139.7914285)","(34.7997673, 135.3600729)","(35.6692904, 139.7070557)","(37.3718999, 138.5589836)","(34.7337339, 135.4063757)","(35.6712704, 139.7969871)","(37.9163674, 139.0363265)","(35.5612568, 139.7160511)","(37.8742227, 138.9719402)","(33.8664649, 130.7649232)","(35.7268018, 139.7581383)","(35.6689735, 139.4776614)","(34.9751398, 138.3832429)","(37.4462652, 138.8512772)","(35.7435748, 139.8471797)","(35.7118769, 139.7966971)","(34.6793301, 135.6010123)","(35.6995366, 139.8265727)","(35.7066569, 139.8684267)","(35.6429619, 139.6700376)","(35.7253002, 139.6961875)","(34.6882414, 135.1872537)","(34.815149, 134.6853528)","(35.6265683, 139.7258581)","(34.3889694, 132.4630947)","(33.5858162, 130.3986935)","(34.6647437, 135.5034436)","(35.6956944, 139.7593864)","(35.6593968, 139.6964402)","(35.7073985, 139.6638354)","(35.7322863, 139.710247)","(35.7081457, 139.666288)","(34.7660929, 135.6280998)","(35.6641222, 139.729426)","(43.0568187, 141.3539573)","(33.2119674, 130.5579082)","(34.6876966, 135.4954131)","(35.6532174, 139.7110363)"
hokkaido_oshima--watashima__shioi-kana__shiokubi____1984-10-18,41.7183333333,140.945,927.434085127,680.69252351,1294.66283634,683.306048635,911.95898775,680.927296011,677.743705321,1102.30492275,678.897860857,677.418273506,683.235976809,906.443864713,679.78051663,1293.09811704,827.166691082,152.065327102,679.040951169,679.045049686,938.90891418,676.722003671,914.290301079,687.548378632,916.634806512,684.723058357,255.903332843,667.090730872,915.854623957,1309.62839349,383.039736926,697.520438538,676.80049218,673.573791517,1240.69042172,673.698735836,686.337744831,911.530989445,672.203560743,681.329190322,155.903740513,1294.27658925,1297.99802856,152.774901265,373.281944865,921.856840878,683.895343387,153.463909314,678.22031746,671.054003165,1297.20411482,757.23137519,917.974904571,1298.05441258,687.172874574,674.33233375,1309.73194826,678.092875785,233.515710271,670.540875561,914.935976724,1294.80108819,679.793805268,1041.57892901,673.595208303,677.856376248,675.197403829,925.918549572,687.912876155,1240.14856658,673.849508763,1294.71263371,675.091471837,909.83970193,680.062047208,524.282096427,913.992204743,678.652754036,452.63131836,691.790914765,459.013168341,1248.66962845,673.061908321,683.531787593,781.189926492,507.229224004,670.0774849,674.196379494,910.359636864,675.173461277,673.876958637,683.463598704,674.071423774,928.589644246,941.325910191,684.492832717,1101.59645588,1294.56910154,916.17065862,676.459567406,681.293325908,676.49046687,673.110014491,676.373589753,900.755804952,680.324417039,152.445566618,1315.50726878,914.324872535,681.770312305
hokkaido_oshima--watashima__takamatsu-kana__takamatsu,41.77,140.821666667,926.399750376,684.822870663,1290.69228029,687.296946958,911.23404877,684.987794538,681.695726663,1099.13975545,683.052625268,681.469711463,687.293208209,905.687708359,683.393997889,1289.13920073,828.95003882,149.050183458,683.145585989,683.201674936,937.479319118,680.846307895,913.582051362,691.614982496,915.714637186,688.764333791,255.614341602,671.269354953,915.125497103,1305.89870889,388.747577469,701.231469671,680.644718958,677.538106494,1236.81738331,677.760813108,690.449299109,910.827551517,676.283803211,685.337552959,152.814603892,1290.30825072,1294.00814839,150.598198108,376.764563439,920.872219355,687.87010952,150.173319445,682.442482049,675.098690474,1293.22884144,760.301815046,917.305075095,1294.06244775,691.196929763,678.49052269,1305.66678557,681.954314873,238.284191768,674.620763428,914.18134264,1290.86823455,683.551014183,1039.04047016,677.666971963,681.881921286,679.316097959,925.257829912,691.942515457,1236.28059945,677.910984834,1290.74473977,679.268356964,908.893490436,684.124964307,525.532208996,913.140802539,682.845675255,454.311320104,695.894106248,460.598305694,1244.73972226,677.184614969,687.261477849,783.677468613,508.961515662,674.32653262,678.379125723,909.74701129,679.402693027,678.165500279,687.479754337,678.103817447,927.549682408,939.703513882,688.593827748,1098.43521164,1290.60420959,915.467422843,680.591884502,685.343407049,680.48034716,677.16116002,680.366850621,900.110658447,684.421113794,149.504727122,1311.87456744,913.597311444,685.843136257
hokkaido_oshima--watashima__toi-naya-kana__tuttmali,41.7166666667,141.003333333,930.053487198,681.300454463,1298.22442661,683.974794191,914.470312895,681.565826084,678.429854144,1105.62416934,679.495213094,678.061058654,683.875747029,908.966447823,680.612772608,1296.65626303,828.742593279,151.290384704,679.660301272,679.641571734,941.664427448,677.332916601,916.795626157,688.183696105,919.214705899,685.369686467,253.937134311,667.678584045,918.367275749,1313.11749057,382.969836467,698.309345782,677.533542302,674.254934687,1244.22370491,674.337176862,686.953462087,914.034720676,672.834173966,681.990476595,155.153512198,1297.83752479,1301.56532095,151.652039299,369.956527152,924.459099712,684.571075476,152.802608668,678.78805198,671.700275814,1300.76707298,758.287875108,920.466466823,1301.62232402,687.826830261,674.928561172,1313.32140765,678.818357294,229.831235493,671.171784987,917.457682592,1298.35143759,680.564235456,1044.70036941,674.229417556,678.510445271,675.810906366,928.406567668,688.564332009,1243.68033927,674.488200233,1298.27343061,675.679412368,912.428991984,680.699590127,526.092043835,916.548060423,679.233339014,454.285101742,692.409861235,460.702988539,1252.21978785,673.673829263,684.313778607,782.485674926,508.853648285,670.634040776,674.781815662,912.831184777,675.738332724,674.415740138,684.121306897,674.72281639,931.210964674,944.146989372,685.113330945,1104.91449228,1298.12900648,918.67413342,677.066984335,681.936383828,677.16022003,673.753288492,677.041877904,903.2393017,680.947141584,151.638871822,1318.96686442,916.837031102,682.403377337
hokkaido_oshima--watashima__yakumo-kana__yakumo,42.2516666667,140.271666667,948.043667172,733.369906238,1293.9083003,735.21381733,934.659543917,733.22322257,729.456503135,1107.76996323,731.713719972,729.676011416,735.506711307,928.956173342,729.617045981,1292.4317388,865.920585239,125.139172899,731.583576581,731.870557804,956.841685018,729.379122582,937.093395236,739.856685379,938.03388259,736.901905439,239.975242954,720.074011267,938.515783494,1310.60967808,445.145517324,747.839722295,727.924120502,725.367697014,1240.74805863,726.026595223,738.895051706,934.374101929,724.635330325,733.338907828,127.949994505,1293.53900326,1297.0958013,131.658412473,380.23095562,942.813174096,735.712842579,124.394309712,731.404117891,723.295643271,1296.41054854,803.754273971,941.019068346,1297.1367712,739.249807445,727.181326256,1308.25584457,729.306952468,253.822976355,722.976147362,937.432195976,1294.32295916,730.427255179,1051.62041285,725.976228414,729.971265303,727.828880995,948.998769686,740.018019398,1240.24432656,726.173597756,1293.9775567,728.039567258,931.087462725,732.373941789,561.266625573,935.853718406,731.67661504,492.754333823,744.28571551,498.522859618,1248.29583599,725.722098643,734.000452861,824.265928767,547.200114084,723.432563587,727.179137115,933.80179596,728.405127728,727.433484984,735.509104817,726.236049782,949.158370984,957.949949352,736.998367019,1107.09116678,1293.85631148,939.000978272,729.161119659,733.531203053,728.414747697,725.380154674,728.316753005,924.01456657,732.81970346,125.994790444,1317.18389359,937.000974418,734.130817913
hokkaido_rumoi__haboro-kana__haboro,44.3633333333,141.7,1209.28169288,980.716665509,1543.06831715,983.424736383,1196.17547853,981.003158448,977.883383067,1362.40924941,978.902252356,977.500734199,983.313710637,1190.45598071,979.988220366,1541.67605732,1124.42965306,148.166175385,979.085428404,979.047836916,1217.51655354,976.751699326,1198.61800331,987.619051747,1199.39714542,984.811140006,84.6988940676,967.07708431,1200.02649499,1561.23244419,680.373317931,997.728214349,976.9830354,973.70774608,1490.80930948,973.774617117,986.375655785,1195.90332035,972.267067005,981.438078994,144.312599197,1542.71554385,1546.1114827,148.543265489,209.220745884,1204.10948041,984.022773201,146.768104963,978.163955182,971.141804751,1545.52681112,1057.15021502,1202.56358259,1546.13834542,987.271543257,974.334767571,1556.70708557,978.269848227,194.241595793,970.60490409,1198.92696624,1543.72923409,979.996322755,1309.11434295,973.6644491,977.955341958,975.231779882,1210.54375639,988.007960974,1490.34028028,973.925774893,1543.15485231,975.077585868,1192.43366698,980.136390773,820.145879511,1197.27812504,978.623700531,749.973840005,991.834295161,756.075704555,1497.95410805,973.09354406,983.737933305,1080.25011565,804.637443487,969.996760662,974.177499274,1195.37930773,975.111016221,973.754016862,983.567572892,974.166636093,1210.38889979,1218.26857693,984.539116132,1361.7523064,1543.05406873,1200.52739556,976.48293178,981.376123574,976.610502555,973.193298377,976.491753675,1185.58150392,980.37462374,147.816834903,1568.36875809,1198.51369727,981.837530322
hokkaido_rumoi__hatsumi-katakana__shosanbetsu,44.5233333333,141.77,1227.49501841,999.213496087,1559.88383317,1001.94034254,1214.46778625,999.509621265,996.404189595,1379.77508884,997.395717218,996.0085733,1001.82051404,1208.74260003,998.547606501,1558.49953243,1143.05466696,166.707916529,997.585932178,997.541028671,1235.61878666,995.24957777,1216.91350479,1006.12439214,1217.64211765,1003.32002953,96.227300588,985.5677836,1218.31683481,1578.18094384,698.657446884,1016.27701892,995.517093017,992.227141196,1507.71631954,992.281188958,1004.8748444,1214.20062068,990.771246048,999.951478244,162.863564056,1559.53263229,1562.91328158,166.909454041,207.517636186,1222.33701523,1002.54044792,165.347428444,996.647677765,989.650825449,1562.33791682,1075.7546046,1220.86682452,1562.93884896,1005.78263233,992.827987489,1573.45565474,996.801817086,205.153518015,989.109209068,1217.21168561,1560.56726281,998.540347645,1326.78930387,992.169715747,996.466616173,993.730518041,1228.84707612,1006.51827534,1507.25057529,992.432421029,1559.97193863,993.568088904,1210.67425726,998.642564456,838.760707517,1215.54041883,997.111684866,768.603961908,1010.33439254,774.704075525,1514.82279615,991.591829838,1002.28494481,1098.8793458,823.267242893,988.476991578,992.667207707,1213.69711478,993.593876085,992.228048191,1002.07985976,992.677161528,1228.60044086,1236.31273547,1003.03986398,1379.1204359,1559.87304812,1218.82355339,994.979699828,999.883976476,995.12650314,991.701365836,995.007320367,1203.89455048,998.876164482,166.346406639,1585.36938773,1216.80479202,1000.3422807
hokkaido_rumoi__horon-bran-kana__holonuka,43.8533333333,141.76,1162.85725601,925.972975213,1505.52064035,928.821970989,1149.05396789,926.330032989,923.323236728,1321.81783201,924.134948059,922.838424175,928.642878879,1143.38925162,925.790153778,1504.08590949,1072.65571223,94.9114650915,924.368411069,924.278601882,1172.00399957,922.015964383,1151.46593725,932.936734616,1152.7014911,930.155953008,49.5229046094,912.291846968,1152.92155428,1522.94880001,624.641174439,943.417620035,922.536341774,919.136610922,1452.7876747,919.103171564,931.6482639,1148.73568341,917.577892634,926.81815585,91.2503124433,1505.15951747,1508.63657266,93.6519429827,202.649650145,1157.56452031,929.436451744,94.1715516667,923.330070897,916.4892583,1508.0018465,1003.57642989,1155.3378903,1508.67042224,932.632950222,919.566260433,1519.51365224,923.804453183,150.565166573,915.916864565,1151.87413711,1506.05911306,925.641487664,1266.6109999,918.983218772,923.319296767,920.502408597,1163.31413043,933.363309824,1452.30080593,919.254871131,1505.59862919,920.290089468,1145.77963188,925.461193143,768.861943899,1150.42927571,923.818521656,698.017723568,937.112871997,704.247679509,1460.13903874,918.361159777,929.411562121,1027.43866831,752.682251701,915.140642842,919.384623888,1148.01934961,920.271714287,918.85740148,928.938708395,919.525268609,1163.97929668,1173.20844842,929.823250997,1321.14742974,1505.48763702,1153.36846311,921.739276834,926.713457217,922.011709006,918.533239449,921.889526474,1138.2706369,925.665030607,94.3989192031,1529.79249385,1151.40241843,927.1514809
hokkaido_rumoi__katagiri-katakana__embets,44.7183333333,141.806666667,1247.81134251,1021.04901008,1577.8082944,1023.76560204,1234.94825693,1021.34016717,1018.22616506,1398.58038478,1019.23283238,1017.83835839,1023.65087473,1229.2111662,1020.33719574,1576.43635411,1164.497646,188.512937339,1019.41961917,1019.37827107,1255.71593041,1017.08457666,1237.40070496,1027.95555146,1238.02340963,1025.14923114,114.353324808,1007.40615851,1238.79301135,1596.31089221,720.516931165,1038.07716751,1017.32969297,1014.05002581,1525.78531288,1014.1116709,1026.70919922,1234.69173603,1012.60301793,1021.77806742,184.66099175,1577.459539,1580.81642398,188.771980941,211.337165701,1242.6823906,1024.36442742,187.114858195,1018.48907143,1011.47994518,1580.25544188,1097.47247021,1241.37045982,1580.83999334,1027.61057995,1014.66521366,1591.2763499,1018.61599969,221.83144121,1010.94091292,1237.67598053,1578.52646214,1020.34479361,1346.11294734,1014.00090641,1018.29445135,1015.5650905,1249.35065444,1028.34666938,1525.324701,1014.26286237,1577.89881856,1015.4065576,1231.04674679,1020.47326764,860.140313231,1235.95767983,1018.95127065,790.102948336,1032.16829358,796.181829159,1532.83192876,1013.42662534,1024.08673662,1120.49162508,844.761116186,1010.31979045,1014.50603122,1234.23234913,1015.43562205,1014.07320543,1023.90710741,1014.50542661,1248.91311753,1256.2994938,1024.87343012,1397.92950136,1577.80285533,1239.3120982,1016.81524145,1021.71375617,1016.95151741,1013.53102125,1016.8326003,1224.41976212,1020.70932177,188.160197251,1603.58060194,1237.28261623,1022.17375361
hokkaido_rumoi__kotobuki-kana__kotambets,44.265,141.721666667,1200.66031821,970.289181397,1536.2866907,973.030212478,1187.40822391,970.592179808,967.498623187,1354.99696412,968.469191451,967.092193345,972.903323437,1181.69978955,969.686926881,1534.88573518,1114.67167232,137.850258407,968.6641484,968.614326668,1209.08471344,966.325983758,1189.84452759,977.206086513,1190.71876767,974.404439322,75.3434848303,956.639537425,1191.26293132,1554.30269691,669.700672045,987.401616317,966.62452058,963.32032779,1483.92816641,963.363853297,975.952121402,1187.12643135,961.852128075,971.039512655,134.020516538,1535.93220281,1539.34479566,137.948450428,205.962028525,1195.46273325,973.632088344,136.558017629,967.715237774,960.7353825,1538.74994527,1046.99272831,1193.77498908,1539.37307556,976.868771389,963.901316906,1549.99809141,967.907046558,184.741208439,960.190189154,1190.17419735,1536.9228375,969.659066222,1301.30785394,963.251399152,967.552934598,964.807517235,1201.75482042,977.603794793,1483.4554891,963.51514121,1536.37149982,964.639698274,1183.763498,969.724907381,810.476120145,1188.56773841,968.181743228,740.154735059,981.412285746,746.28451923,1491.11531379,962.66852487,973.407326606,1070.26324581,794.822931264,959.542621989,963.738327979,1186.56225802,964.660954,963.29041424,973.16697706,963.762894426,1201.77067709,1209.93025433,974.118235709,1354.33723205,1536.26864124,1191.75260446,966.055355465,970.967594577,966.216731435,962.78517598,966.097181065,1176.77410295,969.95511082,137.47300467,1561.38001277,1189.74871948,971.423554439
hokkaido_rumoi__mashed-kana__masaike,43.8483333333,141.51,1152.10198284,921.703873806,1491.08299391,924.370515282,1138.67510746,921.968910419,918.818107642,1308.45235586,919.897091346,918.463516211,924.278673357,1132.97955331,920.846295394,1489.6623044,1065.37241204,89.1456801693,920.064434855,920.043291587,1160.77989847,917.736627543,1141.10425161,928.587167837,1142.0901884,925.771495876,69.3201157194,908.078443627,1142.53387029,1508.76211275,621.927614383,938.605900724,917.890145065,914.645539054,1438.50489976,914.740252126,927.357469212,1138.38240014,913.238018634,922.388659186,85.2637330819,1490.7246223,1494.17499044,90.2510869144,222.699130869,1146.87283708,924.964096491,87.6271290363,919.181065667,912.102099449,1493.55685457,997.944068788,1145.01754582,1494.20652242,928.22705333,915.330251722,1504.96012163,919.181219445,166.401823213,911.575606057,1141.45755453,1491.66243787,920.88344366,1254.01157923,914.63296804,918.910597161,916.21480781,1152.99669553,928.965149067,1438.0240648,914.891243505,1491.16383868,916.079227602,1135.14525184,921.102794947,761.170002761,1139.90075582,919.631017768,690.867984378,932.813979384,696.990733674,1445.78691914,914.077626919,924.619198077,1021.0575666,745.53514313,911.02212409,915.180970598,1137.77361739,916.130182858,914.793737473,924.520534515,915.123586923,1153.21627662,1161.76081299,925.517479253,1307.78706368,1491.05624121,1143.01076549,917.470361116,922.338810434,917.555534585,914.15565114,917.437722936,1127.9964148,921.351294059,88.8408202509,1515.70791739,1141.01810481,922.80704929
hokkaido_rumoi__nashijiri-kana__yagisiri,44.4283333333,141.421666667,1204.84538725,984.124919878,1533.39353273,986.630090936,1192.23071444,984.309568342,981.031573168,1354.36775938,982.345745171,980.79335398,986.615750558,1186.47503834,982.646711034,1532.02260833,1124.32763027,152.67457891,982.455823722,982.494080756,1212.46516328,980.150278961,1194.69381464,990.935519879,1195.15226562,988.090142246,105.088591909,970.552422879,1196.06825519,1551.9189099,685.601068085,1000.52651201,979.97492924,976.873322372,1481.38551079,977.082066614,989.757634545,1191.99141439,975.600632131,984.668604418,148.746949234,1533.04497491,1536.40001597,154.711930622,232.309100069,1199.75828366,987.204703042,150.738376537,981.705727487,974.423559498,1535.84012564,1058.99646201,1198.68999991,1536.42343866,990.525781448,977.782172259,1546.8548434,981.286711867,214.199553068,973.93764076,1194.93236015,1534.11465811,982.862336316,1302.16737005,976.985954083,981.210368307,978.62186181,1206.66944102,991.270464983,1480.92554518,977.232377396,1533.48425105,978.552424585,1188.16311241,983.446175396,819.768153136,1193.14091215,982.122853889,750.295459541,995.205114605,756.2674882,1488.42519135,976.489007279,986.563999589,1081.22554837,804.908011923,973.575405146,977.660655628,1191.60496565,978.662252069,977.391494076,986.809750116,977.43103463,1205.94194248,1212.9227566,987.905286454,1353.71837365,1533.38852573,1196.60722552,979.893130264,984.667412382,979.813512878,976.484768825,979.699657895,1181.77643071,983.733699243,152.482735683,1559.20127555,1194.56062759,985.162059421
hokkaido_rumoi__rumoi-kana__leumoy,43.945,141.631666667,1166.31061647,934.013988732,1505.59978958,936.75152508,1152.81405333,934.314856362,931.219471354,1322.96058456,932.194894475,930.814618168,936.62593955,1147.12430975,933.413607085,1504.1795218,1078.73631525,101.588111761,932.388062044,932.340106117,1175.06671377,930.050521772,1155.23993155,940.928983412,1156.2727886,938.12669158,62.0455449885,920.366015974,1156.67457996,1523.28417613,633.572476536,951.12474442,930.345362285,927.041275275,1453.0255509,927.086502135,939.676352797,1152.51640817,925.57523862,934.761091001,97.7682212468,1505.24150191,1508.69103118,101.741120556,212.101812416,1161.0700684,937.353188703,100.348463475,931.443952612,924.457600086,1508.07342112,1010.76436179,1159.14528146,1508.7224881,940.590677648,927.6270814,1519.47284878,931.627768733,164.989278902,923.913272343,1155.60377555,1506.18041587,933.381168907,1268.46874566,926.974295283,931.274805528,928.531842459,1167.12400605,941.325819947,1452.54482743,927.237776514,1505.68072084,928.36624777,1149.33194173,933.447637037,774.641551227,1154.06804863,931.909067571,704.172110713,945.136309411,710.328230178,1460.30609172,926.392957449,937.130045135,1034.13435221,758.842434662,923.272542862,927.465114299,1151.88658282,928.389958446,927.022681433,936.888707146,927.484874832,1167.42629493,1176.08141562,937.842100294,1322.29506676,1505.57322566,1157.14570924,929.780172918,934.690020802,929.937996399,926.507556826,929.818493618,1142.11481681,933.678791676,101.202696319,1530.23081503,1155.15814047,935.146561072
