station_id,station_latitude,station_longitude,"(35.6436746642265, 139.668220854814)","(34.8299255519268, 134.67307503026)","(35.6686002312873, 139.763042710922)","(33.576378885814, 130.339313030944)","(35.7049600607628, 139.828642317999)","(34.3921061951814, 132.461913549062)","(35.7504730896129, 139.668412382952)","(34.8446959955273, 135.200009648607)","(34.6695141138059, 135.501425073088)","(35.6592135750057, 139.699736413293)","(34.9761959856874, 138.395167116889)","(34.7833546642214, 135.626893879107)","(35.1435065774705, 138.824720764706)","(35.7113526946999, 139.782683762559)","(35.6707278552571, 139.824575523243)","(33.5898057431799, 130.400170103423)","(35.6913840261435, 139.701256018243)","(34.6921090191178, 135.19169838649)","(34.721643852576, 137.738944248312)","(34.7008890686831, 135.523532507624)","(34.5429737840978, 135.483425913341)","(34.7628842428802, 135.351271325934)","(34.6642578923122, 135.097043633343)","(35.7704936763352, 139.725523823653)","(35.7045268734617, 139.746450221751)","(35.7033806289694, 139.660343438851)","(35.5127621813484, 139.495732838814)","(43.0550467342327, 141.353236099251)","(33.5938114369172, 130.407306147911)","(38.2609292213358, 140.879943773246)","(34.6864822282026, 135.504173905849)","(35.6957799197548, 139.768452660487)","(37.9141796404018, 139.060023533565)","(35.7300682724374, 139.711742036854)","(43.0626508559011, 141.35141885084)","(34.4896774918856, 133.362129875602)","(35.6661365113171, 139.733978129589)","(35.6825041877889, 139.773619351768)","(43.1298785546459, 143.714585146618)","(35.5496703891492, 139.448494440035)","(34.7491925683586, 135.410836568174)","(34.6463123135796, 135.513197204085)","(33.5568813625172, 130.415134494467)","(43.7680334140293, 142.359663830444)","(35.6641613578352, 139.540968681458)","(34.6633947065657, 134.967793581374)","(38.2637658039492, 140.870328746743)","(33.586969256765, 130.392800598517)","(34.7015189521487, 135.498858596496)","(35.6371829456301, 139.737998019487)","(34.405829139868, 132.453737641663)","(35.6467447985159, 139.707924045163)","(43.0981588902961, 141.351928620239)","(37.9224038247084, 139.04490438335)","(34.8483344010984, 135.617700846468)","(43.0393556174936, 141.42905073338)","(33.3116451885167, 130.518556071422)","(35.6772067238161, 139.373869598931)","(35.68858932521, 139.731970982304)","(35.6284593898344, 139.778927275065)","(35.7554126329199, 139.808819886617)","(34.4438143992744, 135.359104867502)","(33.5893363895301, 130.418461937543)","(33.8815002311681, 130.887364287386)","(35.6482309999929, 139.369090338226)","(43.0171684632422, 141.364464259678)","(35.7124105538004, 139.706563865451)","(33.5797340853351, 130.401762444701)","(33.8618400940539, 130.751425402895)","(35.7034722044097, 139.470149586499)","(34.7528255827152, 134.84764167701)","(37.9098086109062, 139.062169682261)","(35.7316384246169, 139.558725129422)","(34.6649455287861, 135.530684753628)","(34.7526220020618, 135.495215366821)","(35.7329919391343, 139.733984177229)","(35.7712603764982, 139.691129568101)","(34.8128200803455, 135.567196195081)","(35.6065644629997, 139.722434229872)","(38.2211741466384, 140.864111861762)","(34.6188256463165, 135.511015877611)","(37.4475520983702, 138.841401954853)","(34.8285115727567, 138.194795335294)","(35.7487613697795, 139.333801249646)","(41.7867642774289, 140.743511351584)","(34.6961072081487, 135.484354119315)","(35.6754199339039, 139.658380363957)","(35.6631812401236, 139.671710927319)","(34.6541547389256, 135.59431702676)","(42.9426007881073, 141.381244720474)","(35.700459562678, 139.701280416651)","(37.9218089873865, 139.111617459975)","(43.7748457584393, 142.37740311615)","(35.6674650422837, 139.712665228437)","(34.6575376688925, 135.465790031662)","(38.586508041042, 140.941775545589)","(35.0169242595713, 138.483531738964)","(34.7013913398396, 135.553402986219)","(38.3305179893434, 141.021907735053)","(43.0710451863794, 141.309260567281)","(35.6273684971615, 139.684337716716)","(34.7168187850391, 135.252629859974)","(35.6373649334246, 139.593794420619)","(38.3282072863035, 140.873967041258)","(35.6500406201583, 139.633061874363)","(35.6572000631066, 139.437613780568)","(33.5690428275857, 130.610252475554)","(35.6066348830337, 139.668428354733)","(37.8968937017632, 139.038831703075)","(35.7019030598891, 139.52388554909)","(37.8697297318579, 138.971622613575)","(34.89895181957, 138.344235678092)","(35.6245326769377, 139.421325138687)","(38.2680706340227, 140.883916167353)","(35.7563293056277, 139.554190917653)","(37.1397777679231, 138.251520899663)","(35.6194544011121, 139.704180393047)","(35.6198993105808, 139.633401431252)","(34.9345598371853, 139.096332944694)","(34.3874999304076, 132.661308799626)","(34.8192452150664, 135.455217027399)","(35.2286300184325, 138.616270553172)","(37.838267244892, 139.104301421225)","(33.459353333184, 130.501845827137)","(34.5343100355169, 135.574890561587)","(37.5704782355036, 138.873286079977)","(33.6253345645257, 130.431896363042)","(43.4737679144369, 142.121081840925)","(37.9496613371687, 139.320881857858)"
hokkaido_hidaka__nishiwa-kana__nisei,42.7716666667,142.358333333,824.624660869,1104.81056527,819.69271848,1463.74967061,814.266373743,1266.59665832,813.208734454,1076.55316916,1078.26453275,822.202437457,930.938216923,1061.49794222,900.29285918,814.650315853,818.033176049,1458.84851177,818.724827915,1091.19053902,979.311564373,1074.23828191,1091.11812035,1076.72560079,1098.47854342,809.67963725,816.237055192,818.436217682,842.868151573,87.9015422369,1458.07440664,516.299609254,1076.52749354,816.653418296,607.70868977,814.334998113,88.3409736989,1206.34208426,820.643573746,817.954405097,117.613253362,840.144269093,1075.11066069,1079.89964689,1460.62378966,110.694403131,825.593648481,1105.02047581,516.191650471,1459.54116338,1075.36013049,823.648844105,1265.90998303,823.34028714,89.7997177809,607.48409384,1055.78813734,81.5084386785,1474.56677861,828.560605575,818.287712359,823.623614019,809.316212842,1106.44201482,1457.74675575,1404.57111808,831.76003674,85.6378432782,816.348192537,1459.57687272,1414.6263077,823.231320384,1102.85169054,608.059462752,817.956543204,1077.3004451,1070.70855623,813.487746123,810.432316156,1061.5651684,827.296375224,520.91452413,1082.60907812,662.704518203,952.744859055,822.066484324,172.364876976,1076.56737653,821.47127818,822.454773778,1075.30297519,82.0831973748,817.753667713,604.943255014,111.46200467,821.009587032,1081.10365764,479.912741946,923.90266149,1072.7644485,505.973226047,91.8810506563,825.979166763,1085.87754947,827.12483891,509.167566898,824.802109673,828.996681523,1447.52149081,828.580100355,610.256358443,822.010511299,615.601403742,940.593897111,832.892960316,515.447488621,815.443145909,716.837013626,826.350411774,828.013330641,914.733849568,1255.31202419,1066.36809018,897.689744371,613.564640903,1463.30555281,1087.62375883,649.202291259,1453.95161408,80.3539301359,594.253941646
hokkaido_hidaka__pisenai-mountain-kana__pisenayama____1998-01-29,42.355,142.658333333,788.656076078,1086.02123866,783.371933848,1453.64062622,777.729202128,1253.27954744,777.40523541,1056.02701929,1056.21574602,786.12789556,898.909179478,1039.32053786,866.893642296,778.312170277,781.462958136,1448.62927513,782.693036761,1070.2648064,949.282000562,1052.19749953,1068.79528671,1055.44948737,1077.79651828,773.668965499,780.038415032,782.592379427,807.401582638,132.212387043,1447.84880511,479.053472037,1054.51486008,780.350795348,580.542843652,778.319184573,132.825701928,1190.69513028,784.438605085,781.610744817,122.020971903,804.928865448,1053.59127644,1057.74807955,1450.27934412,158.853271372,790.182380471,1084.77088539,479.012085558,1449.33201949,1053.40646911,787.384186018,1252.65635785,787.213244588,135.140311259,580.439666955,1033.82093626,126.19409471,1463.31962692,793.865676314,782.124808431,787.178779984,772.935563901,1084.28291245,1447.48207344,1393.95926304,797.035387592,129.051763261,780.326681943,1449.32650541,1404.29760297,788.179185904,1083.25720373,580.863565462,782.581005866,1055.13830996,1048.90642915,777.384021678,774.566641785,1039.67726359,791.04995992,483.678762968,1060.39180338,635.003131549,921.205387932,787.6647097,170.570041838,1054.64923544,785.592090364,786.501703793,1052.89178762,123.400709983,781.735686137,577.50599296,159.387262944,784.894327676,1059.14557938,443.036360145,891.607431236,1050.62146281,467.986439276,136.161493705,789.919644738,1064.81242932,791.452731974,472.112050804,788.98802657,794.002599001,1436.73547784,792.554368806,583.144716041,786.731644487,588.770079865,908.616619257,797.911890452,478.192407086,780.1271684,691.098678388,790.197743652,792.151280792,879.942141494,1241.41665595,1044.88849349,865.269640026,585.842695515,1452.489392,1064.96473259,621.772251752,1443.75223548,131.799226064,565.688989389
hokkaido_hidaka__sasayama-kana__sasayama,42.4333333333,142.481666667,792.012100422,1082.79568181,786.883580193,1447.64866385,781.336360529,1248.26924795,780.684813467,1053.39743262,1054.12560699,789.530358838,900.607946964,1037.27248937,869.156989081,781.830180424,785.086011525,1442.67080321,786.075505374,1067.77907274,950.180685869,1050.10356822,1066.80618726,1053.08415963,1075.22669449,777.039467761,783.49452189,785.891322168,810.540788121,115.35243812,1441.89220187,482.853670574,1052.41140069,783.853473362,580.166187487,781.693305714,115.974342103,1186.43288075,787.898766784,785.132144862,127.142741725,807.957165496,1051.31181308,1055.69507694,1444.35997703,148.610312552,793.292484382,1082.05103406,482.781449355,1443.37051168,1051.28167816,790.871831632,1247.62553302,790.639404377,118.34068491,580.015999402,1031.69635533,109.370199344,1457.68397749,796.66403214,785.565547514,790.747064612,776.471103461,1082.2385496,1441.53755057,1388.11516533,799.847552858,112.154984418,783.703907836,1443.37779005,1398.36689357,791.131353644,1080.30889444,580.498757319,785.673223844,1053.08849198,1046.72650561,780.797030415,777.872971624,1037.52576224,794.530455278,487.477305103,1058.36294622,634.867928359,922.708291019,790.334417769,160.695435563,1052.51204628,788.907560137,789.850233198,1050.93079877,106.456585732,785.111739732,577.232508301,149.276450103,788.314590552,1057.02369057,446.63881204,893.414565716,1048.56374082,472.124923558,119.292650817,793.316469984,1062.37463921,794.678156759,475.819273182,792.275581487,796.93110934,1430.95181659,795.936880562,582.748854513,789.782621625,588.269843954,910.296434241,800.835841039,481.996156006,783.192512534,690.240510838,793.636153374,795.46097844,882.805009132,1236.59084853,1042.59284905,867.121808547,585.685608917,1446.71730388,1063.09568119,621.52401699,1437.78693542,119.269987413,565.849305201
hokkaido_hidaka__shinwa-kana__shinwa,42.5433333333,142.333333333,799.809220383,1084.05864522,794.82575945,1445.909816,789.368303573,1247.61956518,788.416035113,1055.28202559,1056.56052286,797.371186165,906.814867517,1039.75464448,875.908589921,789.780205149,793.131026206,1440.96900607,793.899308883,1069.80721577,955.605414696,1052.53569166,1069.34037375,1055.23914021,1077.16687675,784.855900777,791.38705094,793.638293472,818.130698681,98.2837089673,1440.19254113,491.250586399,1054.83323392,791.788622099,584.535489325,789.511183462,98.8914015257,1186.58901154,795.793273104,793.083966515,130.374195529,815.445392063,1053.55483165,1058.16729623,1442.70037662,136.075853354,800.862167592,1083.835649,491.150623455,1441.66532216,1053.68213023,798.790412302,1246.95405105,798.501584734,101.191960558,584.339231452,1034.10229032,92.2491185254,1456.32949364,803.943150329,793.443132115,798.73968063,784.439361621,1084.71276126,1439.85104979,1386.54526554,807.138254981,95.1650708584,791.523834781,1441.6864841,1396.70156493,798.555595794,1081.85892193,584.879418561,793.229411569,1055.56462832,1049.07209951,788.651034037,785.629987421,1039.90273912,802.441044955,495.868084616,1060.85897813,639.432454002,928.721478868,797.496242278,155.951213889,1054.89956995,796.668557699,797.64130445,1053.49761547,89.6905818995,792.930025236,581.705497927,136.862840441,796.172265137,1059.42558427,454.897084564,899.72681786,1051.0330477,480.836688839,102.239337274,801.150625815,1064.45318895,802.353846013,484.139532895,800.009523632,804.331084424,1429.44111148,803.75684672,587.09714832,797.298984596,592.510955381,916.482179167,808.230043169,490.397143706,790.724839273,694.056827948,801.508422539,803.214079572,890.113151626,1236.14005215,1044.82169986,873.485759984,590.265611739,1445.21691344,1065.75245115,625.987247619,1436.078406,104.803096298,570.755475562
hokkaido_hidaka__shizunuchi-kana__shizunai,42.3433333333,142.361666667,779.391135429,1068.76334409,774.322142742,1433.68371505,768.812375565,1234.2314613,768.036651975,1039.40418106,1040.18284999,776.927135539,887.426030304,1023.33454322,856.149685752,769.27178305,772.567737878,1428.70245213,773.465153644,1053.79770657,936.778530533,1036.16046718,1052.87428687,1039.11385228,1061.23808164,764.425683174,770.912310339,773.249751006,797.837762568,114.358474716,1427.92366016,470.466818003,1038.46724936,771.28896645,566.503948515,769.080329359,115.047544718,1172.37647629,775.317576031,772.574650688,141.094184201,795.214405331,1037.34972994,1041.75630124,1430.38777804,158.275466332,780.580756113,1068.05045576,470.382127773,1429.40246765,1037.33528729,778.300755687,1233.58868392,778.04500202,117.775535163,566.344543144,1017.75028596,108.714360917,1443.68651637,783.841431551,772.977259079,778.20692224,763.920079724,1068.3003145,1427.56780718,1374.13549002,787.029415264,110.829087963,771.091862073,1429.40847214,1384.39554696,778.363260363,1066.29238791,566.838828226,772.955866458,1039.15010327,1032.7744527,768.198812044,765.235084045,1023.57678337,781.956228167,475.088236481,1044.42676936,621.249399817,909.468870132,777.468272984,147.504876243,1038.56433581,776.271795498,777.226709041,1037.00231576,104.385822031,772.499088581,563.591211781,159.037452393,775.718228745,1043.07751968,434.185568862,880.264992486,1034.62456289,459.882223505,118.188561085,780.710685057,1048.39758095,782.008388711,463.397275678,779.629049792,784.15402645,1416.96685572,783.325409488,569.082572544,777.049942756,574.582785787,897.10837053,788.056737512,469.611034951,770.465734203,676.480769237,781.046041608,782.822319117,869.996749371,1222.54562017,1028.62931255,853.987530424,572.067314957,1432.73138976,1049.17761835,607.883505355,1423.81923995,127.108401682,552.301803114
hokkaido_hidaka__urakawa-kana__urakawa,42.1616666667,142.776666667,772.040650166,1076.96001318,766.600627809,1448.29025781,760.86388488,1246.58196852,760.873257892,1046.20279279,1045.70481934,769.466272069,883.999046258,1028.76285722,851.385992542,761.536743847,764.579899602,1443.23150259,766.053378852,1060.25095919,935.241242868,1041.69282767,1058.1527037,1045.28745477,1067.88761867,757.045757756,763.325016836,766.038118006,791.000056952,153.26548625,1442.44849826,462.215891344,1044.02135126,763.589970187,568.230674917,761.690084668,153.92162754,1182.98439305,767.719056586,764.830361857,132.225594587,788.643025612,1043.32078573,1047.18981375,1444.82467442,181.668029665,773.818730195,1075.05236478,462.206101271,1443.93848744,1042.94028085,770.635389884,1245.98765802,770.526998208,156.459039545,568.18406639,1023.36182507,147.431480226,1457.45443376,777.824446101,765.426068806,770.348421212,756.144883311,1073.70435984,1442.0643722,1388.40865917,780.978201373,149.888812996,763.693473635,1443.91446735,1398.86959711,771.980149418,1073.83490017,568.536823154,766.239422568,1044.57698702,1038.51156285,760.715714476,758.008611527,1029.24992792,774.306762306,466.837279884,1049.80219729,622.347195722,906.501471329,771.761580253,173.580311005,1044.19824235,769.019518271,769.894920876,1042.21965115,143.733027599,765.103016602,565.073694355,182.146945745,768.215145426,1048.67362865,426.450545185,876.58196423,1040.07174903,450.819166768,157.157148573,773.262032212,1054.7393229,774.969742131,455.378418853,772.442455834,777.825421523,1431.08819378,775.910147884,570.85267229,770.430754216,576.5972979,893.723333367,781.737629542,461.352250674,763.814559213,679.262071946,773.497679879,775.581596767,863.796765026,1234.46544743,1034.6417959,850.206212588,573.262273944,1446.8220469,1054.17308235,609.263290029,1438.36540581,155.306580946,552.755468524
hokkaido_hiyama__NONE__quail,41.93,140.311666667,700.084640344,928.937865265,696.717093932,1275.71041134,692.324066976,1082.18311289,688.268857885,904.015182492,908.764132757,698.152414663,789.7657697,892.376582421,764.384307211,691.868789421,696.137207012,1270.91234592,694.582479728,919.343557509,831.055006652,904.747227039,922.108532865,905.658628503,926.115806712,685.66959067,692.839826637,693.534929037,715.894750394,151.490174583,1270.144762,410.269819586,906.963145791,693.675891428,458.533017403,690.232737393,152.100887644,1025.12049443,697.166547449,695.115531249,309.695776848,712.238037837,904.543509351,910.602954858,1272.79817291,264.019557733,698.787814733,931.796258407,409.861039899,1271.59524293,905.681009281,700.346555757,1081.42234588,699.478641334,155.389363846,457.947472426,886.265804336,153.703570225,1287.57402299,698.88481574,694.693852077,701.069114353,686.8425751,936.994657718,1269.8524613,1217.05630498,702.127959054,148.588959496,692.220720559,1271.66776557,1226.83846129,695.062613762,928.424128182,458.962889951,691.185737541,908.04266036,900.74659084,689.76646718,685.812140198,891.8397902,703.832724787,414.498196511,913.432403569,513.387720762,809.624724965,691.412986269,39.2286570446,906.807030428,696.641667918,697.902530704,906.582529874,142.816608285,693.578049816,456.698656933,265.518702382,697.154844266,911.396973233,375.106586958,783.740647951,903.496180445,404.230006654,150.960191652,701.778727805,914.335946442,701.326614596,402.791376214,699.630442572,700.470685303,1260.11824121,704.180916595,460.825954716,694.762107001,465.141956722,799.101983877,704.229405608,409.52255723,688.494852702,560.502934999,702.523103499,702.961389968,783.719965557,1071.62900948,895.775447457,758.383014857,465.890574957,1275.91231094,919.349734674,499.465819383,1266.0030067,226.678103775,449.980770725
hokkaido_hiyama__esashi-kana__easashi,41.8666666667,140.123333333,691.949462603,914.452780061,688.765466343,1259.53767835,684.498844409,1066.53719913,680.116908107,889.963801438,895.087928741,690.076847074,779.570217138,878.757301997,754.832267209,683.950711012,688.30779876,1254.75476382,686.505072674,905.370306122,819.984750733,891.074606538,908.484777281,891.79011456,912.074636962,677.628758811,684.850316429,685.374647752,707.449869364,166.30674373,1253.98817584,405.531243136,893.280132293,685.731424694,448.167834907,682.170349942,166.883837233,1009.91185593,689.157634862,687.18310215,326.819346155,703.695956319,890.737765115,896.950767124,1256.65620806,279.375858057,690.400344741,917.644455229,405.090466841,1255.43620965,891.984589157,692.349628685,1065.76653062,691.421065346,170.048627019,447.537307693,872.600773318,168.831139926,1271.54791791,690.17169742,686.677781104,693.154158885,678.971452912,923.308483184,1253.70094956,1200.96357293,693.412591408,163.580827553,684.150676512,1255.51398701,1210.70591567,686.529404172,914.122585173,448.606357071,682.819971869,894.39682096,887.018148163,681.748054425,677.702225516,878.146105156,695.809468449,409.68090362,899.793294051,502.810361647,799.176358118,682.605190778,52.2800314267,893.09989433,688.482060804,689.771131848,893.003764511,158.134846766,685.499317875,446.462619577,280.891277155,689.103578859,897.693728428,370.821279901,773.670369536,889.851827018,400.04092526,165.557507336,693.677699616,900.403471833,693.046968452,398.072989345,691.42530058,691.884629094,1244.03722658,696.051960809,450.418390631,686.3339013,454.583033331,788.855829278,695.619326529,404.802259276,680.115358439,548.901071092,694.462180559,694.761946659,774.687744792,1056.08352263,881.971707804,748.452067252,455.692014456,1259.83127015,905.817881889,488.879639237,1249.84405381,242.247703852,440.289615358
hokkaido_hiyama__imak-kana__imakane,42.4283333333,140.008333333,753.782138473,962.456306476,750.742468305,1296.86160415,746.57034595,1108.10365372,741.940175881,939.783957356,946.283628148,751.957727541,839.031379138,930.167879383,815.188181897,745.954403144,750.37512974,1292.21712379,748.385708454,955.472746366,877.963221108,942.287035089,959.849231147,942.298774693,961.909765407,739.541084339,746.79980541,747.189291226,769.013124885,130.281769098,1291.45999717,468.633970428,944.453859873,747.714793923,507.699264094,744.064282916,130.604146037,1054.21953543,751.090816771,749.175045548,313.114331332,765.172019523,941.476825388,948.22835107,1294.25381689,242.458604438,752.021065593,967.039144645,468.194528476,1292.88516484,943.112583762,754.290993053,1107.26728052,753.31565652,132.782372515,507.00380871,923.859434471,134.695087509,1310.10949189,751.490823529,748.606255802,755.157283663,741.011377368,974.440652894,1291.21764408,1239.03582514,754.728113965,128.903049688,746.03791732,1293.00914253,1248.42788514,748.020568961,962.911219818,508.149673382,744.462602745,945.69911068,938.038277143,743.676361364,739.560118915,929.298480324,757.72939408,472.786667064,951.113386588,561.938388315,858.236990434,743.834107839,93.678861442,944.188956082,750.296158962,751.607602708,944.538392388,126.18763808,747.379249857,506.181952111,244.05467891,751.003886765,948.791710933,433.879009462,833.318420844,941.164003245,463.087777111,128.222470677,755.53716965,950.66506559,754.759765782,461.17446424,753.20104204,753.324498709,1282.16823957,757.888251144,509.883992263,747.920187813,513.813963226,848.235803476,757.035045351,467.904095487,741.747062559,606.128467355,756.353135231,756.541217174,835.642789021,1098.32038287,932.727566059,808.311353194,515.449785613,1297.94804155,957.498810815,548.014113488,1287.29875433,207.869570992,500.732806141
hokkaido_hiyama__ishizaki-kana__ishizaki,41.7,140.028333333,673.037449157,894.638002332,669.940573579,1241.05237688,665.735683668,1047.44738373,661.199027184,870.006160072,875.046194324,671.193004844,759.853964364,858.705446351,735.328740234,665.142730353,669.541926532,1236.24808971,667.620956502,885.392542405,800.042570076,871.032184701,888.433960732,871.78733663,892.114510812,658.763372675,666.008024696,666.452033937,688.394854918,185.904953827,1235.4801097,388.715459246,873.239619177,666.910477695,428.434971994,663.294022072,186.498220498,990.475678729,670.305399135,668.367672601,342.429990607,684.598751128,870.721323805,876.904761002,1238.1277692,298.68039677,671.373379142,897.715521836,388.253056715,1236.93156865,871.946532257,673.502546988,1046.68591715,672.545461317,189.720008386,427.791158839,852.556803577,188.264867723,1252.86710796,671.00280282,667.822569242,674.346095276,660.186999498,903.268836605,1235.18578918,1182.36879112,674.242302151,183.08902867,665.270412936,1237.00198194,1192.1647618,667.438514806,894.240967521,428.876014392,663.803902393,874.349677299,866.986098232,662.892570094,658.804347853,858.107401128,676.949337806,392.807121345,879.745031313,483.008404786,779.386499641,663.397503166,60.2657907364,873.063850591,669.559255845,670.861229305,872.945376371,177.446483205,666.614746724,426.769614828,300.184430352,670.231329994,877.657000553,354.362068573,753.992655365,869.804380276,383.617639831,185.253495552,674.781339397,880.415657398,674.068279917,381.27839924,672.480979866,672.769963393,1225.42679459,677.142187512,430.672513866,667.289366605,434.792873654,769.12403102,676.493751017,387.999789008,661.093543053,528.870778185,675.584503959,675.819726046,755.378115818,1036.90410107,861.954750987,728.820275245,436.0090343,1241.22080041,885.752313853,469.077028283,1231.33933293,261.388384453,420.781919653
hokkaido_hiyama__okushiri-kana__okushiri,42.2483333333,139.556666667,733.277900616,926.635268689,730.667061945,1256.74115285,726.795527318,1069.34720762,721.42942787,905.03304352,912.415451069,731.595030686,813.557844521,896.461786709,791.263530052,725.9686173,730.580638808,1252.13419328,728.028339512,920.883296899,850.365320967,908.433910342,926.083842702,907.97959413,927.148676308,719.291548105,726.648126457,726.645144069,747.757861882,172.428220544,1251.37976374,456.83022892,910.572480929,727.663853372,483.106255378,723.75300689,172.734109788,1016.55592951,730.883216016,729.147785928,354.493271139,743.703258678,907.308394919,914.414083323,1254.2061478,284.099165104,730.94254533,932.006781494,456.323753616,1252.79852525,909.201526682,734.102400528,1068.48801055,732.99060637,174.831830883,482.311525784,890.055275143,176.912903126,1270.32296174,729.665326789,728.388874352,735.154276872,721.146435915,940.504379639,1251.14932712,1199.13266104,732.888621813,171.115567568,725.703748786,1252.93465045,1208.42637894,726.618174659,927.527898855,483.573689278,723.454494177,911.904046027,904.059407513,723.46689596,719.152254776,895.41689227,737.47142771,460.789400918,917.32551706,536.536638122,832.132378633,721.812028312,110.868200045,910.250663074,729.745190511,731.117817735,910.904573442,168.43741869,727.021550481,481.896498281,285.70159083,730.699440959,914.855197651,423.253278515,808.149141608,907.37991619,452.503674985,170.289570402,735.106612658,916.180237184,733.921449677,449.455862896,732.537854756,731.786191524,1242.26866027,737.387452852,485.178999943,726.759256613,488.733867496,822.623902516,735.431497456,456.144004264,720.714945594,578.116980538,736.01240353,735.882241704,812.873736834,1059.81130096,898.578292316,783.52484143,491.191233801,1258.04010741,923.955289711,522.667303195,1247.21513056,249.889615403,477.732684528
hokkaido_hiyama__sotana-kana__setana,42.45,139.851666667,755.781761771,958.067129547,752.888866033,1289.70940608,748.818326222,1101.95807142,743.934173037,935.957322861,942.901676007,754.005696048,839.245152784,926.864081063,815.980162475,748.130129195,752.617498473,1285.09550913,750.434498624,951.730015356,877.349535609,938.912133816,956.519145774,938.691748589,958.079751133,741.624444127,748.918902092,749.173249676,770.755433755,140.101538566,1284.34056933,473.280172987,941.065221335,749.868711465,508.134805716,746.127711465,140.372030436,1048.77564877,753.191929083,751.337496875,324.922552473,766.838286041,937.945325241,944.87315078,1287.16081299,251.207489711,753.820621604,963.069256396,472.820442705,1285.76053789,939.709159267,756.399544204,1101.1061783,755.376982128,142.331956653,507.401974686,920.506876015,144.795569954,1303.22324237,753.027364755,750.703297318,757.329744014,743.226979681,971.02757672,1284.1078921,1232.05764192,756.260578074,138.9845447,748.094029745,1285.89439332,1241.37161545,749.705499978,958.756709112,508.591803499,746.284613831,942.353124003,934.600811834,745.774703982,741.588948694,925.908301474,759.815054372,477.378573619,947.771444397,562.097197364,858.210917085,745.298724194,104.24200601,940.772161023,752.278640744,753.611608929,941.271346145,136.757899398,749.427638395,506.730717414,252.812404252,753.071655166,945.37622165,438.841838432,833.647193777,937.822986993,468.088544145,137.821383557,757.562735609,946.975103665,756.643823238,465.839851356,755.145479272,754.963056244,1275.19334031,759.890209246,510.279031141,749.689779838,514.070644312,848.39828532,758.651604691,472.562679036,743.559919683,605.282736292,758.409910401,758.488046123,836.862048026,1092.34016013,929.204830921,808.779830529,516.013708074,1290.96670867,954.277036537,548.187374054,1280.17653385,217.291600098,501.747353844
