id,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
fukuoka__komaba-kana__oronocima,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukuoka__kuroki-kana__kuroigi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
fukuoka__kurume-kana__kurume,1.0,1.0,1.0,1.0,0.967117988395,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fukuoka__maehara-kana__maebaru,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fukuoka__mt-kuzukuyama-kana__kusembuyama____2010-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukuoka__mt-mt-tanabe__minowansan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukuoka__munakata-kana__munakata,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fukuoka__omuta-kana__ohuta,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fukuoka__sasaguri-kana__sasaburi____2009-11-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukuoka__sayara-wakayama-kana__sawarawakiyama,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukuoka__sone-kana__sone____2006-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukuoka__takayuki-kana__kagomekoyoshi____2012-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukuoka__yanagawa-kana__yanagawa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukuoka__yawata-kana__yahata,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fukuoka__yukuhashi-kana__yukuhashi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
fukushima__asakusa-dake-kana__asakusadake____1977-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__azumayama-kana__azumayama____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__fukushima-kana__fukushima,1.0,1.0,1.0,0.738878143133,1.0,1.0,0.135396518375,0.0909090909091,1.0,0.990328820116,1.0,0.990328820116,1.0,1.0
fukushima__hakuba-masaruyama-kana__shiraumaishiyama____1981-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__haramachi-kana__hareamachi,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__hibara-kana__librera,0.99419729207,0.99419729207,0.99419729207,0.99419729207,0.990328820116,0.0,0.0,0.0,0.905222437137,0.0,0.0,0.0,0.0,0.0
fukushima__higashi-shirakawa-kana__higashi-silakawa,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fukushima__hinoki-kana__hinoemata,0.996131528046,0.996131528046,0.996131528046,0.988394584139,0.996131528046,0.0,0.996131528046,0.996131528046,0.970986460348,0.0,0.0,0.0,0.0,0.0
fukushima__hirakana__tyra,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__hirono-kana__hiroono,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fukushima__hunan-kana__conan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__iidaniyama-kana__ititaniyama____2005-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__iitate-kana__ititate,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.988394584139,0.0,0.0,0.0,0.0,0.0
fukushima__inari-pass-kana__inarishuge____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__inawashiro-kana__inawashiro,1.0,1.0,1.0,1.0,0.996131528046,0.0,1.0,1.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
fukushima__ishikawa-kana__ishikawa,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.990328820116,0.0,0.0,0.0,0.0,0.0
fukushima__kaminouna__katono____2009-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__kanayama-kana__kaneyama,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.996131528046,0.996131528046,0.874274661509,0.0,0.0,0.0,0.0,0.0
fukushima__kannonyama-kana__kanonoyama____1978-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__kawakami-kana__kawamae,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__kawauchi-kana__cowut,1.0,1.0,1.0,0.998065764023,1.0,0.0,0.0,0.0,0.982591876209,0.0,0.0,0.0,0.0,0.0
fukushima__kitakata-kana__kitakatta,1.0,1.0,1.0,1.0,0.996131528046,0.0,0.0,0.0,0.957446808511,0.0,0.0,0.0,0.0,0.0
fukushima__komagomeki-kana__komado-metehage____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__koneda-kana__fuldono,0.996131528046,0.996131528046,0.996131528046,0.996131528046,0.0,0.0,0.0,0.0,0.978723404255,0.0,0.0,0.0,0.0,0.0
fukushima__koriyama-kana__ko-oriyama,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
fukushima__megumi-kana__moniwa,1.0,1.0,1.0,1.0,0.988394584139,0.0,1.0,1.0,0.980657640232,0.0,0.0,0.0,0.0,0.0
fukushima__mt-ohtsubayama__otsubeyama____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__naganuma-kana__naganuma,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__namie-kana__namie,0.986460348162,0.984526112186,0.984526112186,0.984526112186,0.982591876209,0.0,0.0,0.0,0.984526112186,0.0,0.0,0.0,0.0,0.0
fukushima__nango-kana__NONE,1.0,1.0,1.0,1.0,0.998065764023,0.0,1.0,1.0,0.982591876209,0.0,0.0,0.0,0.0,0.0
fukushima__new-place-kana__shinchi,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fukushima__nihonmatsu-kana__japanese-pine,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
fukushima__nishi-aizu-kana__nyaizites,1.0,1.0,1.0,1.0,0.996131528046,0.0,1.0,1.0,0.955512572534,0.0,0.0,0.0,0.0,0.0
fukushima__onahama-kana__onahama,1.0,1.0,1.0,0.491295938104,1.0,0.0,0.0,0.0,0.135396518375,1.0,1.0,1.0,1.0,0.0
fukushima__onojimachi-kana__ononiimachi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.982591876209,0.0,0.0,0.0,0.0,0.0
fukushima__phd-pass-kana__hakase-sete____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__pulling-cana__funeki,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fukushima__sanno-toge-kana__sannokuhage____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__shirakawa-kana__sirakawa,1.0,1.0,1.0,0.725338491296,1.0,0.0,0.158607350097,0.0909090909091,1.0,0.99419729207,1.0,0.99419729207,1.0,0.0
fukushima__six-kurosato-kana__rokjuurigoe____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__soma-horse__soma,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
fukushima__tadaomi-katakana__tadami,0.99419729207,0.99419729207,0.99419729207,1.0,0.998065764023,0.0,0.988394584139,0.988394584139,0.94003868472,0.0,0.0,0.0,0.0,0.0
fukushima__tajima-kana__tajima,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.996131528046,0.978723404255,0.0,0.0,0.0,0.0,0.0
fukushima__tamagawa-kana__tamakawa,0.99419729207,0.99419729207,0.99419729207,0.992263056093,0.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
fukushima__tashiroyama-kana__tashiroyama____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__tateiwa-kana__tateiwa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__tomioka-kana__tomioka,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__tsushima-kana__tsushima,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__wakamatsu-kana__wakamatsu,1.0,1.0,1.0,0.704061895551,1.0,0.0,0.239845261122,0.164410058027,1.0,1.0,1.0,1.0,1.0,0.0
fukushima__washikura-kana__washikla,0.998065764023,0.998065764023,0.998065764023,0.99419729207,0.99419729207,0.0,0.0,0.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
fukushima__yagisawa-kana__yagisawa____2005-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__yamada-kana__yamada,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
fukushima__yanagawa-kana__yanagawa,1.0,1.0,1.0,1.0,0.980657640232,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
fukushima__yoshio-toge-kana__yoshi-toge____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fukushima__yumoto-kana__yumoto,1.0,1.0,1.0,1.0,0.998065764023,0.0,1.0,1.0,0.909090909091,0.0,0.0,0.0,0.0,0.0
gifu__akira-kana__tsuketchi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__dainichi-kana__dainichi____1990-10-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__ena-kana__ena,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
gifu__funayama-kana__funayama,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__gallery-kana__galang,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__gifu-kana__gif,1.0,1.0,1.0,0.617021276596,1.0,0.0,0.0232108317215,0.0135396518375,1.0,1.0,1.0,1.0,1.0,1.0
gifu__hachiman-kana__hachimann,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.963249516441,0.0,0.0,0.0,0.0,0.0
gifu__hagiwara-kana__hagiwara,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
gifu__hirai-kana__hirai____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__hirugano-kana__hirgano,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__ibigawa-kana__ibigawa,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
gifu__kabuyama-kana__kaburayama____2005-12-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__kamiishiizu-kana__kamishitsu,0.0,0.0,0.0,0.827852998066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__kamioka-kana__kamioka,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.963249516441,0.0,0.0,0.0,0.0,0.0
gifu__kanayama-kana__kanayama,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
gifu__kawai-kana__kawai,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.996131528046,0.914893617021,0.0,0.0,0.0,0.0,0.0
gifu__kiyomi-kana__kiyomi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__kurokawa-kana__crocawa,0.998065764023,0.998065764023,0.998065764023,0.998065764023,0.998065764023,0.0,0.0,0.0,0.982591876209,0.0,0.0,0.0,0.0,0.0
gifu__mikawayama-kana__sanghaayama____1981-10-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__mikiyama-sana__mitsumorisan____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__mino-kana__mino,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.988394584139,0.0,0.0,0.0,0.0,0.0
gifu__minokamo-kana__minocamo,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gifu__miyaji-kana__miyazi,1.0,1.0,1.0,1.0,0.99419729207,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
gifu__miyanenma-kana__miyanoomye,1.0,1.0,1.0,0.996131528046,1.0,0.0,0.0,0.0,0.953578336557,0.0,0.0,0.0,0.0,0.0
gifu__morimori-kana__morimo____1990-10-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__morningidake-kana__daiichi-dake____1979-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__motherfucker-kana__miboro,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__mt-mt-katakana__nagarejayama____1982-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__mt-nanba-mountain__gonggeyama____1981-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__mt-shirao__shiraosan____1976-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__nagataki-kana__nagataki,1.0,1.0,1.0,1.0,1.0,0.0,0.996131528046,0.996131528046,0.974854932302,0.0,0.0,0.0,0.0,0.0
gifu__nakatsugawa-kana__nakagatsugawa,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
gifu__niu-river-kana__nyukawa,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__norikura-mountain__norikuradake____2005-05-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__ogaki-kana__tooth,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
gifu__ozu-kana__otsu____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__pattern-stone-pass-cana__galai-shishou____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__rokka-kana__mumaya,1.0,1.0,1.0,0.998065764023,1.0,0.0,0.0,0.0,0.934235976789,0.0,0.0,0.0,0.0,0.0
gifu__seki-city-plate-katakana__sexy-paddy,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__sekigahara-kana__sekigahara,1.0,1.0,1.0,1.0,0.980657640232,0.0,0.998065764023,0.998065764023,0.998065764023,0.0,0.0,0.0,0.0,0.0
gifu__shinborobayama-kana__arabuyama____1981-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__shirakawa-kana__sirakawa,0.996131528046,0.996131528046,0.996131528046,0.992263056093,0.99419729207,0.0,0.996131528046,0.996131528046,0.905222437137,0.0,0.0,0.0,0.0,0.0
gifu__shiratori-kana__shiro-tori____1978-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gifu__tajimi-kana__tajimi,1.0,1.0,1.0,1.0,0.996131528046,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gifu__takayama-kana__takayama,1.0,1.0,1.0,0.68085106383,0.998065764023,0.0,0.164410058027,0.0986460348162,1.0,1.0,1.0,1.0,1.0,0.0
gifu__tarumi-kana__talmi,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.967117988395,0.0,0.0,0.0,0.0,0.0
gifu__tochio-kana__totio,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.965183752418,0.0,0.0,0.0,0.0,0.0
gifu__twelve-mountains-kana__dugneidake____1990-10-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunma__akagiyama-mountain__akagiyama____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunma__amamiyama-kana__amamiyama____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunma__fujioka-kana__fujiooka,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunma__fujiwara-kana__fujiwara,1.0,1.0,1.0,0.99419729207,1.0,0.0,1.0,1.0,0.953578336557,0.0,0.0,0.0,0.0,0.0
gunma__haruna-mountain-kana__harnathan,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunma__inaruyama-kana__inafukumiyama____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunma__isezaki-kana__iseaki,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
gunma__kamisato-katakana__kamisatomi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.99419729207,0.0,0.0,0.0,0.0,0.0
gunma__katana-kana__katashina,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunma__kiryu-kana__kiryu,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
gunma__kurobeke-kana__kuohone,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunma__kusatsu-kana__kasatsu,0.996131528046,0.996131528046,0.996131528046,1.0,1.0,0.0,0.965183752418,0.965183752418,0.961315280464,0.0,0.0,0.0,0.0,0.0
gunma__maebashi-kana__maevasi,1.0,1.0,1.0,0.539651837524,0.99419729207,0.99419729207,0.0386847195358,0.0154738878143,0.941972920696,1.0,1.0,1.0,1.0,1.0
gunma__maehata-kana__mae-jhotaka____1981-07-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunma__minakami-kana__minakami,1.0,1.0,1.0,0.99419729207,1.0,0.0,1.0,0.998065764023,0.990328820116,0.0,0.0,0.0,0.0,0.0
gunma__nakanojo-kana__nakanojo,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.982591876209,0.0,0.0,0.0,0.0,0.0
gunma__nishinomaki-kana__nishinomaki,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.978723404255,0.0,0.0,0.0,0.0,0.0
gunma__nogori-lake-kana__nozorico____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunma__numata-kana__numata,0.992263056093,0.992263056093,0.992263056093,0.996131528046,0.996131528046,0.0,0.0,0.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
gunma__one-character-mountain-kana__ichinogiyama____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunma__shinto-kana__kanna,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.992263056093,0.0,0.0,0.0,0.0,0.0
gunma__takayama-kana__takatayama____2009-11-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gunma__tashiro-kana__tasillo,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.970986460348,0.0,0.0,0.0,0.0,0.0
gunma__tatebayashi-kana__tatebayashi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
hiroshima__addendum-kana__chama,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.967117988395,0.0,0.0,0.0,0.0,0.0
hiroshima__asaki-kana__asuka,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiroshima__dogo-mountain-kana__dogoyama,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiroshima__dongcheng-kaun__doujou,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiroshima__fuchu-kana__fuku,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hiroshima__fukuyama-kana__fukuyama,1.0,1.0,1.0,0.566731141199,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
hiroshima__hatsukaichi-tsuda-kana__hatsukaichita,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.990328820116,0.0,0.0,0.0,0.0,0.0
hiroshima__higashi-hiroshima-kana__hiroshi-hiroshima,1.0,1.0,1.0,0.998065764023,0.998065764023,0.0,0.0,0.0,0.996131528046,0.0,0.0,0.0,0.0,0.0
hiroshima__hiroshima-kana__hiroshima,1.0,1.0,1.0,0.582205029014,1.0,1.0,0.0174081237911,0.0116054158607,1.0,1.0,1.0,1.0,1.0,1.0
hiroshima__hongo-kana__hong,0.998065764023,0.998065764023,0.998065764023,0.998065764023,0.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
hiroshima__ikuchijima-kana__ikkijima,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
hiroshima__inner-kuroyama-kana__uchiroyama,0.0,0.0,0.0,0.986460348162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiroshima__inuyashinyama-kana__inu-bushiyama____2005-12-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiroshima__kaikanyama-kana__kaikenan____2005-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiroshima__kawachi-kana__couch____2010-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiroshima__kimita-kana__kimita,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiroshima__king-owner__oodomary,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiroshima__koda-kana__koda,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiroshima__kuni-kuna__NONE____2009-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiroshima__kurahashi-kana__kurashi,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiroshima__kure-city-momochi-kana__kureha-nagari,1.0,1.0,1.0,1.0,0.998065764023,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hiroshima__kure-ka__clay,1.0,1.0,1.0,0.545454545455,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0
hiroshima__megui-taniyama-kana__egetaniyama____2005-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiroshima__miki-kana__mili,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.978723404255,0.0,0.0,0.0,0.0,0.0
hiroshima__miki-kana__miyoshi,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.990328820116,0.0,0.0,0.0,0.0,0.0
hiroshima__miri-lisa-kana__midori,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hiroshima__morning-kana__oohasa,1.0,1.0,1.0,1.0,0.980657640232,0.0,1.0,1.0,0.986460348162,0.0,0.0,0.0,0.0,0.0
hiroshima__oil-trees-kana__yuki,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.998065764023,0.0,0.0,0.0,0.0,0.0
hiroshima__otake-kana__otake,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
hiroshima__saeki-yuko-kana__saekiyuki,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
